ID	ClientType	BusinessType	Contract Type	ProductType	ClientNr	ContractClear	Counterparty/Issuer	StartDate	Next Event	Final Matu	Type	CURRENCY	Principal Amount/Value Balance(EUR Equ)	InterestRate	DaysToEventDate	MonthsToEventDate	MonthsToStartDate	YearsToStartDate	DaysToMaturity	DaysToMaturityFromStartDate	MonthsToMaturityFromStartDate	YearsToMaturityFromStartDate	RESTLAUFZEIT	EVENT	ProlongationNr	InterestEventCalc	InterestType	TOTAL_INTEREST	Year1_Interest	Year2_Interest	Year3_Interest	Year4_Interest	Year5_Interest
1	BANK	PREFINANCINGS	CLDD	FTBRDD	67820077	6,7811E+14	CCB DALIAN BRANCH	2016-10-19 00:00:00.000	2017-01-13 00:00:00.000	2017-01-13 00:00:00.000	Assets	USD	-308162,76	1,47761	13	1	0	0	13	86	3	1	1	LIVE DATA	0	3M USD LIBOR	V	164,43	164,43	0	0	0	0
2	NONE BANK	SYNDICATED LOANS	CLDD	SYFTDD	67803435	6,7811E+14	EVO AG	2013-12-20 00:00:00.000	2018-12-20 00:00:00.000	2018-12-20 00:00:00.000	Assets	EUR	-12000000	1,93	719	0	0	0	719	1826	60	5	24	LIVE DATA	0	5Y EUR	F	1174726,67	234816,67	227740	0	0	0
3	BANK	BANK NOSTRO ACCOUNTS	NOSTRO	NULL	67820083	1040200836	1040200836(CCB NEW YORK BRANCH)	2010-02-03 00:00:00.000	NULL	NULL	Assets	USD	-71736626,44	0	0	0	0	0	0	4349	0	0	0	LIVE DATA	0	NULL	V	0	0	0	0	0	0
4	BANK	BANK NOSTRO ACCOUNTS	NOSTRO	NULL	67820125	1040201256	1040201256(CITIBANK NA NEW YORK)	2000-03-15 00:00:00.000	NULL	NULL	Assets	USD	-1237802,82	0	0	0	0	0	0	7961	0	0	0	LIVE DATA	0	NULL	V	0	0	0	0	0	0
5	BANK	PREFINANCINGS	CLDD	EALLC	67820063	6,7811E+14	CCB SHENZHEN	2016-11-14 00:00:00.000	2017-01-13 00:00:00.000	2017-01-13 00:00:00.000	Assets	USD	-110841,32	1,29194	13	1	0	0	13	60	2	1	1	LIVE DATA	0	1M USD LIBOR	V	51,71	51,71	0	0	0	0
6	BANK	BANKS TIME DEPOSITS - OVER 1 MONTH UNTIL 3 MONTHS	MMDP	MMRFSF	67820058	6,7825E+14	CCB HEBEI BRANCH	2016-10-24 00:00:00.000	2017-01-12 00:00:00.000	2017-01-12 00:00:00.000	Liabilities	CNY	6961506,96	3	12	0	0	0	12	80	3	1	1	LIVE DATA	0	3M CNY	F	-46410,05	-6961,51	0	0	0	0
7	BANK	BANKS TIME DEPOSITS - OVER 1 MONTH UNTIL 3 MONTHS	MMDP	MMRFSF	67820058	6,7825E+14	CCB HEBEI BRANCH	2016-10-24 00:00:00.000	2017-01-12 00:00:00.000	2017-01-12 00:00:00.000	Liabilities	CNY	641550,64	2,96	12	0	0	0	12	80	3	1	1	LIVE DATA	0	3M CNY	F	-4219,98	-633	0	0	0	0
8	BANK	BANKS TIME DEPOSITS - OVER 3 MONTHS UNTIL 1 YEAR	MMDP	MMRFSF	67820060	6,7825E+14	CCB HUNAN BRANCH HUX	2016-09-29 00:00:00.000	2017-01-12 00:00:00.000	2017-01-12 00:00:00.000	Liabilities	CNY	13650013,65	2,9	12	0	0	0	12	105	4	1	1	LIVE DATA	0	3M CNY	F	-115456,37	-13195,01	0	0	0	0
9	BANK	BANKS TIME DEPOSITS - OVER 1 MONTH UNTIL 3 MONTHS	MMDP	MMRFSF	67821005	6,7825E+14	CCB FUJIAN BRANCH FJX	2016-10-21 00:00:00.000	2017-01-12 00:00:00.000	2017-01-12 00:00:00.000	Liabilities	CNY	382200,38	2,954	12	0	0	0	12	83	3	1	1	LIVE DATA	0	3M CNY	F	-2603,02	-376,34	0	0	0	0
10	BANK	BANKS TIME DEPOSITS - OVER 1 MONTH UNTIL 3 MONTHS	MMDP	MMRFSF	67820058	6,7825E+14	CCB HEBEI BRANCH	2016-10-24 00:00:00.000	2017-01-13 00:00:00.000	2017-01-13 00:00:00.000	Liabilities	CNY	3139503,14	3	13	0	0	0	13	81	3	1	1	LIVE DATA	0	3M CNY	F	-21191,65	-3401,13	0	0	0	0
11	BANK	BANKS TIME DEPOSITS - OVER 1 MONTH UNTIL 3 MONTHS	MMDP	MMRFSF	67820058	6,7825E+14	CCB HEBEI BRANCH	2016-10-24 00:00:00.000	2017-01-13 00:00:00.000	2017-01-13 00:00:00.000	Liabilities	CNY	273000,27	2,96	13	0	0	0	13	81	3	1	1	LIVE DATA	0	3M CNY	F	-1818,18	-291,81	0	0	0	0
12	BANK	BANKS TIME DEPOSITS - OVER 1 MONTH UNTIL 3 MONTHS	MMDP	MMRFSF	67820058	6,7825E+14	CCB HEBEI BRANCH	2016-10-24 00:00:00.000	2017-01-13 00:00:00.000	2017-01-13 00:00:00.000	Liabilities	CNY	709800,71	2,96	13	0	0	0	13	81	3	1	1	LIVE DATA	0	3M CNY	F	-4727,27	-758,7	0	0	0	0
13	BANK	BANKS TIME DEPOSITS - OVER 1 MONTH UNTIL 3 MONTHS	MMDP	MMRFSF	67820058	6,7825E+14	CCB HEBEI BRANCH	2016-10-24 00:00:00.000	2017-01-17 00:00:00.000	2017-01-17 00:00:00.000	Liabilities	CNY	505050,51	2,96	17	0	0	0	17	85	3	1	1	LIVE DATA	0	3M CNY	F	-3529,74	-705,95	0	0	0	0
14	NONE BANK	CUSTOMERS DEMAND DEPOSITS	CAAC	DDPCUR01	67831146	6,7E+11	PEC+S DEUTSCHLAND GMBH	2006-01-02 00:00:00.000	2017-01-02 00:00:00.000	NULL	Liabilities	EUR	321,94	0	0	0	0	0	0	5842	0	0	0	LIVE DATA	0	NULL	V	0	0	0	0	0	0
15	NONE BANK	CUSTOMERS DEMAND DEPOSITS	CAAC	DDPCUR01	67831147	6,7E+11	BAOSTEEL EUROPE GMBH	2006-03-14 00:00:00.000	2017-01-02 00:00:00.000	NULL	Liabilities	EUR	3605,63	0	0	0	0	0	0	5771	0	0	0	LIVE DATA	0	NULL	V	0	0	0	0	0	0
16	NONE BANK	CUSTOMERS DEMAND DEPOSITS	CAAC	DDPCUR01	67831175	6,7E+11	FRANKFURT ENERGY HOLDING GMBH	2007-05-18 00:00:00.000	2017-01-02 00:00:00.000	NULL	Liabilities	EUR	634725,11	0	0	0	0	0	0	5341	0	0	0	LIVE DATA	0	NULL	V	0	0	0	0	0	0
17	NONE BANK	CUSTOMERS DEMAND DEPOSITS	CAAC	DDPCUR01	67831184	6,7E+11	GOLDWIND WINDENERGY GMBH	2007-10-01 00:00:00.000	2017-01-02 00:00:00.000	NULL	Liabilities	EUR	1942219,08	0	0	0	0	0	0	5205	0	0	0	LIVE DATA	0	NULL	V	0	0	0	0	0	0
18	NONE BANK	CUSTOMERS DEMAND DEPOSITS	CAAC	DDPCUR01	67831199	6,7E+11	STOLL FINANCIAL SERVICES GMBH	2008-01-24 00:00:00.000	2017-01-02 00:00:00.000	NULL	Liabilities	EUR	1306,03	0	0	0	0	0	0	5090	0	0	0	LIVE DATA	0	NULL	V	0	0	0	0	0	0
19	NONE BANK	CUSTOMERS DEMAND DEPOSITS	CAAC	DDPCUR01	67831201	6,7E+11	SHANGHAI CHAORI SOLAR ENERGY	2008-02-26 00:00:00.000	2017-01-02 00:00:00.000	NULL	Liabilities	EUR	156271,2	0	0	0	0	0	0	5057	0	0	0	LIVE DATA	0	NULL	V	0	0	0	0	0	0
20	NONE BANK	CUSTOMERS DEMAND DEPOSITS	CAAC	DDPCUR01	67831215	6,7E+11	SUNNY INDUSTRIAL SYSTEM GMBH	2008-11-26 00:00:00.000	2017-01-02 00:00:00.000	NULL	Liabilities	EUR	20459,58	0	0	0	0	0	0	4783	0	0	0	LIVE DATA	0	NULL	V	0	0	0	0	0	0
21	NONE BANK	CUSTOMERS DEMAND DEPOSITS	CAAC	DDPCUR01	67831217	6,7E+11	OASIS INTERNATIONAL GMBH	2009-01-13 00:00:00.000	2017-01-02 00:00:00.000	NULL	Liabilities	EUR	1161,94	0	0	0	0	0	0	4735	0	0	0	LIVE DATA	0	NULL	V	0	0	0	0	0	0
22	NONE BANK	CUSTOMERS DEMAND DEPOSITS	CAAC	DDPCUR01	67831229	6,7E+11	DAKO AG	2009-03-23 00:00:00.000	2017-01-02 00:00:00.000	NULL	Liabilities	EUR	144391,47	0	0	0	0	0	0	4666	0	0	0	LIVE DATA	0	NULL	V	0	0	0	0	0	0
23	NONE BANK	CUSTOMERS DEMAND DEPOSITS	CAAC	DDPCUR01	67831235	6,7E+11	3S-SMART SOFTWARE SOLUTIONS GMBH	2009-09-25 00:00:00.000	2017-01-02 00:00:00.000	NULL	Liabilities	EUR	29556,53	0	0	0	0	0	0	4480	0	0	0	LIVE DATA	0	NULL	V	0	0	0	0	0	0
24	NONE BANK	CUSTOMERS DEMAND DEPOSITS	CAAC	DDPCUR01	67831243	6,7E+11	FAHRZEUGTECHNIK JUERGENS	2010-01-22 00:00:00.000	2017-01-02 00:00:00.000	NULL	Liabilities	EUR	4742,81	0	0	0	0	0	0	4361	0	0	0	LIVE DATA	0	NULL	V	0	0	0	0	0	0
25	NONE BANK	CUSTOMERS DEMAND DEPOSITS	CAAC	DDPCUR01	67831254	6,7E+11	CADCON INGENIEURGES.MBH & CO.KG	2010-11-18 00:00:00.000	2017-01-02 00:00:00.000	NULL	Liabilities	EUR	423,69	0	0	0	0	0	0	4061	0	0	0	LIVE DATA	0	NULL	V	0	0	0	0	0	0
26	NONE BANK	CUSTOMERS DEMAND DEPOSITS	CAAC	DDPCUR01	67831255	6,7E+11	IPS GROUP B.V.	2010-12-28 00:00:00.000	2017-01-02 00:00:00.000	NULL	Liabilities	EUR	40419,48	0	0	0	0	0	0	4021	0	0	0	LIVE DATA	0	NULL	V	0	0	0	0	0	0
27	NONE BANK	CUSTOMERS DEMAND DEPOSITS	CAAC	DDPCUR01	67831257	6,7E+11	XCMG EUROPE GMBH	2011-01-06 00:00:00.000	2017-01-02 00:00:00.000	NULL	Liabilities	EUR	1327,08	0	0	0	0	0	0	4012	0	0	0	LIVE DATA	0	NULL	V	0	0	0	0	0	0
28	NONE BANK	CUSTOMERS DEMAND DEPOSITS	CAAC	DDPCUR01	67831259	6,7E+11	NEWLAND EUROPE B.V.	2011-01-13 00:00:00.000	2017-01-02 00:00:00.000	NULL	Liabilities	EUR	205380,59	0	0	0	0	0	0	4005	0	0	0	LIVE DATA	0	NULL	V	0	0	0	0	0	0
29	NONE BANK	CUSTOMERS DEMAND DEPOSITS	CAAC	DDPCUR01	67831264	6,7E+11	COMTRATEC GMBH	2011-07-28 00:00:00.000	2017-01-02 00:00:00.000	NULL	Liabilities	EUR	563,14	0	0	0	0	0	0	3809	0	0	0	LIVE DATA	0	NULL	V	0	0	0	0	0	0
30	NONE BANK	CUSTOMERS DEMAND DEPOSITS	CAAC	DDPCUR01	67831265	6,7E+11	CHISAX UG	2011-07-28 00:00:00.000	2017-01-02 00:00:00.000	NULL	Liabilities	EUR	119,34	0	0	0	0	0	0	3809	0	0	0	LIVE DATA	0	NULL	V	0	0	0	0	0	0
31	NONE BANK	CUSTOMERS DEMAND DEPOSITS	CAAC	DDPCUR01	67831288	6,7E+11	DEGSON GERMANY GMBH	2009-11-19 00:00:00.000	2017-01-02 00:00:00.000	NULL	Liabilities	EUR	54458,76	0	0	0	0	0	0	4425	0	0	0	LIVE DATA	0	NULL	V	0	0	0	0	0	0
32	NONE BANK	CUSTOMERS DEMAND DEPOSITS	CAAC	DDPCUR01	67831175	6,70001E+11	FRANKFURT ENERGY HOLDING GMBH	2007-05-22 00:00:00.000	2017-01-02 00:00:00.000	NULL	Liabilities	EUR	251,3	0	0	0	0	0	0	5337	0	0	0	LIVE DATA	0	NULL	V	0	0	0	0	0	0
33	NONE BANK	CUSTOMERS DEMAND DEPOSITS	CAAC	DDPCUR01	67803014	6,7803E+11	ATB AUSTRIA ANTRIEBSTECHNIK AG	2012-03-21 00:00:00.000	2017-01-02 00:00:00.000	NULL	Liabilities	EUR	1157,24	0	0	0	0	0	0	3572	0	0	0	LIVE DATA	0	NULL	V	0	0	0	0	0	0
34	NONE BANK	CUSTOMERS DEMAND DEPOSITS	CAAC	DDPCUR01	67803016	6,7803E+11	FOREVER CAPITAL AG	2012-04-18 00:00:00.000	2017-01-02 00:00:00.000	NULL	Liabilities	EUR	106547,03	0	0	0	0	0	0	3544	0	0	0	LIVE DATA	0	NULL	V	0	0	0	0	0	0
35	NONE BANK	CUSTOMERS DEMAND DEPOSITS	CAAC	DDPCUR01	67803020	6,7803E+11	HS MODULES HOLDING GMBH & CO.KG	2012-06-21 00:00:00.000	2017-01-02 00:00:00.000	NULL	Liabilities	EUR	42659,68	0	0	0	0	0	0	3480	0	0	0	LIVE DATA	0	NULL	V	0	0	0	0	0	0
36	NONE BANK	CUSTOMERS DEMAND DEPOSITS	CAAC	DDPCUR01	67803036	6,7803E+11	DALIAN AUTO TECH GMBH	2012-11-05 00:00:00.000	2017-01-02 00:00:00.000	NULL	Liabilities	EUR	1324735,79	0	0	0	0	0	0	3343	0	0	0	LIVE DATA	0	NULL	V	0	0	0	0	0	0
37	NONE BANK	CUSTOMERS DEMAND DEPOSITS	CAAC	DDPCUR01	67803053	6,78031E+11	HS MODULES MANAGEMENT GMBH	2012-12-18 00:00:00.000	2017-01-02 00:00:00.000	NULL	Liabilities	EUR	21507,4	0	0	0	0	0	0	3300	0	0	0	LIVE DATA	0	NULL	V	0	0	0	0	0	0
38	NONE BANK	CUSTOMERS DEMAND DEPOSITS	CAAC	DDPCUR01	67803056	6,78031E+11	XS HOLDING GMBH	2013-03-18 00:00:00.000	2017-01-02 00:00:00.000	NULL	Liabilities	EUR	6505,24	0	0	0	0	0	0	3210	0	0	0	LIVE DATA	0	NULL	V	0	0	0	0	0	0
39	NONE BANK	CUSTOMERS DEMAND DEPOSITS	CAAC	DDPCUR01	67803350	6,78034E+11	WISCO INTERNATIONAL TAILORED BLANKS GMBH	2013-07-03 00:00:00.000	2017-01-02 00:00:00.000	NULL	Liabilities	EUR	19657,44	0	0	0	0	0	0	3103	0	0	0	LIVE DATA	0	NULL	V	0	0	0	0	0	0
40	NONE BANK	CUSTOMERS DEMAND DEPOSITS	CAAC	DDPCUR01	67803398	6,78034E+11	CHINA ERDOEL+ERDGAS ROHRLEITUNG MATERIALIEN GMBH	2013-08-16 00:00:00.000	2017-01-02 00:00:00.000	NULL	Liabilities	EUR	77651,41	0	0	0	0	0	0	3059	0	0	0	LIVE DATA	0	NULL	V	0	0	0	0	0	0
41	NONE BANK	CUSTOMERS DEMAND DEPOSITS	CAAC	DDPCUR01	67803399	6,78034E+11	GREATWALL-INTERNATIONAL COOKING EQUIPMENT E.K.	2013-08-19 00:00:00.000	2017-01-02 00:00:00.000	NULL	Liabilities	EUR	1438,86	0	0	0	0	0	0	3056	0	0	0	LIVE DATA	0	NULL	V	0	0	0	0	0	0
42	NONE BANK	CUSTOMERS DEMAND DEPOSITS	CAAC	DDPCUR01	67803408	6,78034E+11	CEC CRANE ENGINEERING AND CONSULTING GMBH	2013-09-13 00:00:00.000	2017-01-02 00:00:00.000	NULL	Liabilities	EUR	61,07	0	0	0	0	0	0	3031	0	0	0	LIVE DATA	0	NULL	V	0	0	0	0	0	0
43	NONE BANK	CUSTOMERS DEMAND DEPOSITS	CAAC	DDPCUR01	67803444	6,78034E+11	GLARETEC GMBH	2014-01-13 00:00:00.000	2017-01-02 00:00:00.000	NULL	Liabilities	EUR	27604,26	0	0	0	0	0	0	2909	0	0	0	LIVE DATA	0	NULL	V	0	0	0	0	0	0
44	NONE BANK	CUSTOMERS DEMAND DEPOSITS	CAAC	DDPCUR01	67803445	6,78034E+11	MEH GMBH	2014-01-20 00:00:00.000	2017-01-02 00:00:00.000	NULL	Liabilities	EUR	8555,5	0	0	0	0	0	0	2902	0	0	0	LIVE DATA	0	NULL	V	0	0	0	0	0	0
45	NONE BANK	CUSTOMERS DEMAND DEPOSITS	CAAC	DDPCUR01	67803460	6,78035E+11	BRAUEREI ZOLLER-HOF GRAF-FLEISCHHUT GMBH & CO.KG	2014-04-15 00:00:00.000	2017-01-02 00:00:00.000	NULL	Liabilities	EUR	1075,14	0	0	0	0	0	0	2817	0	0	0	LIVE DATA	0	NULL	V	0	0	0	0	0	0
46	NONE BANK	CUSTOMERS DEMAND DEPOSITS	CAAC	DDPCUR01	67803469	6,78035E+11	EULE INTERNATIONAL GMBH	2014-05-13 00:00:00.000	2017-01-02 00:00:00.000	NULL	Liabilities	EUR	2590092,11	0	0	0	0	0	0	2789	0	0	0	LIVE DATA	0	NULL	V	0	0	0	0	0	0
47	NONE BANK	CUSTOMERS DEMAND DEPOSITS	CAAC	DDPCUR01	67803485	6,78035E+11	NBHX AUTOMOTIVE SYSTEM GMBH	2014-07-24 00:00:00.000	2017-01-02 00:00:00.000	NULL	Liabilities	EUR	92594,92	0	0	0	0	0	0	2717	0	0	0	LIVE DATA	0	NULL	V	0	0	0	0	0	0
48	NONE BANK	CUSTOMERS DEMAND DEPOSITS	CAAC	DDPCUR01	67803493	6,78035E+11	SUNSOAR INTERNATIONAL GMBH	2014-07-17 00:00:00.000	2017-01-02 00:00:00.000	NULL	Liabilities	EUR	624,1	0	0	0	0	0	0	2724	0	0	0	LIVE DATA	0	NULL	V	0	0	0	0	0	0
49	NONE BANK	CUSTOMERS DEMAND DEPOSITS	CAAC	DDPCUR01	67803565	6,78036E+11	M & C STAR GMBH	2015-07-14 00:00:00.000	2017-01-02 00:00:00.000	NULL	Liabilities	EUR	14256,35	0	0	0	0	0	0	2362	0	0	0	LIVE DATA	0	NULL	V	0	0	0	0	0	0
50	NONE BANK	CUSTOMERS DEMAND DEPOSITS	CAAC	DDPCUR01	67803566	6,78036E+11	LIPPERLAND GMBH	2015-07-14 00:00:00.000	2017-01-02 00:00:00.000	NULL	Liabilities	EUR	13591,85	0	0	0	0	0	0	2362	0	0	0	LIVE DATA	0	NULL	V	0	0	0	0	0	0
51	NONE BANK	CUSTOMERS DEMAND DEPOSITS	CAAC	DDPCUR01	67803567	6,78036E+11	LEOBEO GMBH	2015-07-14 00:00:00.000	2017-01-02 00:00:00.000	NULL	Liabilities	EUR	37522,98	0	0	0	0	0	0	2362	0	0	0	LIVE DATA	0	NULL	V	0	0	0	0	0	0
52	NONE BANK	CUSTOMERS DEMAND DEPOSITS	CAAC	DDPCUR01	67803569	6,78036E+11	FUBA AUTOMOTIVE ELECTRONICS GMBH	2015-07-20 00:00:00.000	2017-01-02 00:00:00.000	NULL	Liabilities	EUR	279913,79	0	0	0	0	0	0	2356	0	0	0	LIVE DATA	0	NULL	V	0	0	0	0	0	0
53	BANK	PREFINANCINGS	CLDD	EALLC	67820063	6,7811E+14	CCB SHENZHEN	2016-11-14 00:00:00.000	2017-01-13 00:00:00.000	2017-01-13 00:00:00.000	Assets	USD	-512055,39	1,29194	13	1	0	0	13	60	2	1	1	LIVE DATA	0	1M USD LIBOR	V	238,89	238,89	0	0	0	0
54	BANK	MM TRANSACTIONS	DLD	LD	67803538	2003489	CHINA CONSTRUCTION BANK CORP. LONDON BRANCH	2016-12-22 00:00:00.000	2017-01-05 00:00:00.000	2017-01-05 00:00:00.000	Assets	EUR	-200000000	-0,3	5	0	0	0	5	14	1	1	1	LIVE DATA	0	O/N EUR	F	-23333,33	-8333,33	0	0	0	0
55	CENTRAL BANK	BANKS TIME DEPOSITS - OVER 4 YEARS UNTIL 5 YEARS	MMDP	PFCB	67890201	6,7825E+14	DEUTSCHE BUNDESBANK FIL.FFM.	2016-09-28 00:00:00.000	2020-09-30 00:00:00.000	2020-09-30 00:00:00.000	Liabilities	EUR	10000000	0	1369	0	0	0	1369	1463	48	4	45	LIVE DATA	0	NULL	F	0	0	0	0	0	0
56	CENTRAL BANK	BANKS TIME DEPOSITS - OVER 4 YEARS UNTIL 5 YEARS	MMDP	PFCB	67890201	6,7825E+14	DEUTSCHE BUNDESBANK FIL.FFM.	2016-12-21 00:00:00.000	2020-12-16 00:00:00.000	2020-12-16 00:00:00.000	Liabilities	EUR	10000000	0	1446	0	0	0	1446	1456	48	4	48	LIVE DATA	0	NULL	F	0	0	0	0	0	0
57	NONE BANK	SYNDICATED LOANS	CLDD	SYFTDD	67803637	6,7811E+14	AGCO INTERNATIONAL GMBH	2016-10-19 00:00:00.000	2021-10-19 00:00:00.000	2021-10-19 00:00:00.000	Assets	EUR	-20000000	1	1753	0	0	0	1753	1826	60	5	58	LIVE DATA	0	5Y EUR	F	1014444,44	202777,78	202777,78	202777,78	203333,33	162222,22
58	NONE BANK	COMMERCIAL LOANS	CLDD	BLFTDD	67803569	6,7811E+14	FUBA AUTOMOTIVE ELECTRONICS GMBH	2015-07-24 00:00:00.000	2017-01-20 00:00:00.000	2020-07-22 00:00:00.000	Assets	EUR	-15000000	3,6	20	0	0	0	1299	1825	60	5	43	LIVE DATA	0	5Y EUR	F	2737500	547500	547500	547500	306000	0
59	BANK	BANK NOSTRO ACCOUNTS	NOSTRO	NULL	67820171	1006201716	1006201716(CITIBANK NA LONDON)	2001-01-03 00:00:00.000	NULL	NULL	Assets	GBP	-81415,53	0	0	0	0	0	0	7667	0	0	0	LIVE DATA	0	NULL	V	0	0	0	0	0	0
60	BANK	BANK NOSTRO ACCOUNTS	NOSTRO	NULL	67820287	1073202876	1073202876(BANK OF TOKYO-MITSUBISHI UFJ)	2004-07-30 00:00:00.000	NULL	NULL	Assets	JPY	-159043,96	0	0	0	0	0	0	6363	0	0	0	LIVE DATA	0	NULL	V	0	0	0	0	0	0
61	BANK	BANK NOSTRO ACCOUNTS	NOSTRO	NULL	67820185	1039201854	1039201854(CREDIT SUISSE ZUERICH)	2001-05-21 00:00:00.000	NULL	NULL	Assets	CHF	-118351,47	0	0	0	0	0	0	7529	0	0	0	LIVE DATA	0	NULL	V	0	0	0	0	0	0
62	BANK	BANK NOSTRO ACCOUNTS	NOSTRO	NULL	67821003	1072200535	1072200535(CCB JILIN BRANCH)	2014-08-25 00:00:00.000	NULL	NULL	Assets	CNY	-38705,57	0	0	0	0	0	0	2685	0	0	0	LIVE DATA	0	NULL	V	0	0	0	0	0	0
63	BANK	BANK NOSTRO ACCOUNTS	NOSTRO	NULL	67803538	1072200800	1072200800(CHINA CONSTRUCTION BANK CORP. LONDON BRANCH)	2016-07-30 00:00:00.000	NULL	NULL	Assets	CNY	-155220,8	0	0	0	0	0	0	1980	0	0	0	LIVE DATA	0	NULL	V	0	0	0	0	0	0
64	BANK	BANK NOSTRO ACCOUNTS	NOSTRO	NULL	67820050	1072200500	1072200500(CCB HONG KONG BRANCH)	2012-05-22 00:00:00.000	NULL	NULL	Assets	CNY	-6217895,84	0	0	0	0	0	0	3510	0	0	0	LIVE DATA	0	NULL	V	0	0	0	0	0	0
65	BANK	BANK NOSTRO ACCOUNTS	NOSTRO	NULL	67820063	1072200532	1072200532(CCB SHENZHEN)	2015-03-26 00:00:00.000	NULL	NULL	Assets	CNY	-39351,48	0	0	0	0	0	0	2472	0	0	0	LIVE DATA	0	NULL	V	0	0	0	0	0	0
66	BANK	BANK NOSTRO ACCOUNTS	NOSTRO	NULL	67820053	1072200533	1072200533(CCB SHANGHAI BRANCH SHY)	2010-09-22 00:00:00.000	NULL	NULL	Assets	CNY	-66941,89	0	0	0	0	0	0	4118	0	0	0	LIVE DATA	0	NULL	V	0	0	0	0	0	0
67	BANK	BANK NOSTRO ACCOUNTS	NOSTRO	NULL	67820062	1072200536	1072200536(CCB XIAMEN BRANCH)	2014-08-28 00:00:00.000	NULL	NULL	Assets	CNY	-546473,84	0	0	0	0	0	0	2682	0	0	0	LIVE DATA	0	NULL	V	0	0	0	0	0	0
68	BANK	BANK NOSTRO ACCOUNTS	NOSTRO	NULL	67803511	1072200538	1072200538(CCB SHANGHAI FREE TRADE BRANCH)	2014-12-23 00:00:00.000	NULL	NULL	Assets	CNY	-119673,37	0	0	0	0	0	0	2565	0	0	0	LIVE DATA	0	NULL	V	0	0	0	0	0	0
69	BANK	BANK NOSTRO ACCOUNTS	NOSTRO	NULL	67820062	1072200540	1072200540(CCB XIAMEN BRANCH)	2016-01-21 00:00:00.000	NULL	NULL	Assets	CNY	-258050,15	0	0	0	0	0	0	2171	0	0	0	LIVE DATA	0	NULL	V	0	0	0	0	0	0
70	BANK	BANK NOSTRO ACCOUNTS	NOSTRO	NULL	67820079	1072200798	1072200798(CCB (ASIA) CORP. LTD. HK)	2011-07-22 00:00:00.000	NULL	NULL	Assets	CNY	-1164,19	0	0	0	0	0	0	3815	0	0	0	LIVE DATA	0	NULL	V	0	0	0	0	0	0
71	BANK	FORFAITING + FACTORING THIRD PARTIES	CLDL	FORFTDL	67803512	6,7816E+14	PING AN BANK CO.,LTD	2016-07-20 00:00:00.000	2017-01-19 00:00:00.000	2017-01-19 00:00:00.000	Assets	CNY	-1499564,02	3,945981	19	0	0	0	19	183	6	1	1	LIVE DATA	0	6M CNY	F	30079,36	3122,99	0	0	0	0
72	NONE BANK	COMMERCIAL LOANS	CLDD	BLFTDD	67803528	6,7811E+14	JIANGSU JINMAO FINANCIAL LEASING CO.LTD,SUZHOU/CHINA	2015-01-27 00:00:00.000	2017-01-27 00:00:00.000	2018-01-12 00:00:00.000	Assets	CNY	-360208,69	4,9	27	0	0	0	377	1081	36	3	13	LIVE DATA	0	3Y CNY	F	52999,71	17895,37	588,34	0	0	0
73	BANK	BANK NOSTRO ACCOUNTS	NOSTRO	NULL	67820100	1010201004	1010201004(COMMERZBANK AG)	2001-01-01 00:00:00.000	NULL	NULL	Assets	EUR	-11486,05	1,63506	0	0	0	0	0	7669	0	0	0	LIVE DATA	0	NULL	V	4000,74	0	0	0	0	0
74	CENTRAL BANK	DEPOSITS WITH DEUTSCHE BUNDESBANK	NOSTRO	NULL	67890201	9000902011	9000902011(DEUTSCHE BUNDESBANK FIL.FFM.)	1999-09-15 00:00:00.000	2017-01-02 00:00:00.000	NULL	Assets	EUR	-1183584469	1,63506	0	0	0	0	0	8143	0	0	0	LIVE DATA	0	NULL	V	437738641,8	0	0	0	0	0
75	BANK	BANK NOSTRO ACCOUNTS	NOSTRO	NULL	67820100	1010201008	1010201008(COMMERZBANK AG)	2013-11-14 00:00:00.000	NULL	NULL	Assets	EUR	-63307,35	1,63506	0	0	0	0	0	2969	0	0	0	LIVE DATA	0	NULL	V	8536,81	0	0	0	0	0
76	NONE BANK	SYNDICATED LOANS	CLDD	SYFTDD	67831024	6,7811E+14	LIDL DIENSTLEISTUNG GMBH & CO. KG	2016-08-08 00:00:00.000	2023-08-08 00:00:00.000	2023-08-08 00:00:00.000	Assets	EUR	-20000000	0,916	1971	0	0	0	2411	2556	84	7	80	LIVE DATA	0	7Y EUR	F	1300720	185744,44	185744,44	185744,44	186253,33	185744,44
77	NONE BANK	CUSTOMERS DEMAND DEPOSITS	CAAC	DDPCUR01	67831215	6,70039E+11	SUNNY INDUSTRIAL SYSTEM GMBH	2009-01-07 00:00:00.000	2017-01-02 00:00:00.000	NULL	Liabilities	CHF	70545,36	0	0	0	0	0	0	4741	0	0	0	LIVE DATA	0	NULL	V	0	0	0	0	0	0
78	NONE BANK	CUSTOMERS DEMAND DEPOSITS	CAAC	DDPCUR01	67803493	6,78035E+11	SUNSOAR INTERNATIONAL GMBH	2014-07-17 00:00:00.000	2017-01-02 00:00:00.000	NULL	Liabilities	CNY	39713,66	0	0	0	0	0	0	2724	0	0	0	LIVE DATA	0	NULL	V	0	0	0	0	0	0
